url,product_name_du,unit_du,regular_price,current_price,valid_from,valid_to,supermarket,product_name_en,unit_qty,unit_type_en,unit_type_du
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/ananas/57713,Ananas,Per stuk,1.99,0.99,2025-11-06,2025-11-11,dirk,Pineapple,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/appelen%20fuji/83435,Appelen fuji,4 Stuks,2.99,2.49,2025-11-04,2025-11-10,dirk,Fuji apples,4.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/avocado/57948,Avocado,Per stuk,,1.19,,,dirk,Avocado,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/bio%20conference/113814,Bio conference,4 Stuks,,2.89,,,dirk,Bioconference,4.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/bio%20fairtrade%20bananen/57632,Bio fairtrade bananen,5 stuks,,1.89,,,dirk,Organic fair trade bananas,5.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/bio%20royal%20gala/113815,Bio royal gala,4 Stuks,,2.39,,,dirk,Bio royal gala,4.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/bloss/119997,Bloss,4 stuks,,2.49,,,dirk,Blush,4.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/del%20monte%20bananen/4579,Del Monte Bananen,1 kg (ca. 5 stuks),,1.29,,,dirk,Del Monte Bananas,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/druiven%20los/87169,Druiven los,500 g,,1.89,2025-11-04,2025-11-10,dirk,Grapes loose,0.5,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/eat%20me%20avocado%20ready%20to%20eat/57949,Eat Me Avocado ready to eat,2 stuks,,2.49,,,dirk,Eat Me Avocado ready to eat,2.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/eat%20me%20bakbananen/111935,Eat Me Bakbananen,2 stuks,,2.29,,,dirk,Eat Me Plantains,2.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/eat%20me%20bio%20kiwi%20verpakt/117434,Eat Me Bio kiwi verpakt,4 Stuks,,2.69,,,dirk,Eat Me Organic kiwi packaged,4.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/eat%20me%20cranberries/56102,Eat Me Cranberries,250 g,,2.49,,,dirk,Eat Me Cranberries,0.25,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/eat%20me%20passiefruit/59785,Eat Me Passiefruit,4 stuks,,2.49,,,dirk,Eat Me Passionfruit,4.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/fruitspread%20appel%20rozijn/120488,Fruitspread appel rozijn,200 g,,1.99,,,dirk,Fruit spread apple raisin,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/fruitspread%20roodfruit/120489,Fruitspread roodfruit,200 g,,1.99,,,dirk,Fruit spread red fruit,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/fruitspread%20stoofpeer/120490,Fruitspread stoofpeer,200 g,,1.99,,,dirk,Fruit spread stewed pear,0.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/galia%20meloen/4582,Galia meloen,Per stuk,,1.99,,,dirk,Galia melon,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/gele%20meloen/59620,Gele meloen,Per stuk,,2.99,,,dirk,Yellow melon,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/gezond%20tussendoortje/84300,Gezond tussendoortje,Per stuk,,0.99,,,dirk,Healthy snack,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/golden%20delicious/4418,Golden delicious,1 kg,,1.89,,,dirk,Golden delicious,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/granaatappel/76100,Granaatappel,Per stuk,,1.29,,,dirk,Pomegranate,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/grote%20citroen/4594,Grote citroen,Per stuk,,0.49,,,dirk,Big lemon,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/healthy%20hand%20granaatappelpitjes/108701,Healthy Hand Granaatappelpitjes,185 g,,3.49,,,dirk,Healthy Hand Pomegranate Seeds,0.185,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/healthy%20hand%20mango%20blokjes/108700,Healthy Hand Mango blokjes,240 g,,3.29,,,dirk,Healthy Hand Mango cubes,0.24,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/healthy%20hide%20bavaroise%20speculaas/120492,Healthy Hide Bavaroise speculaas,110 g,,1.99,,,dirk,Healthy Hide Bavaroise speculaas,0.11,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/healthy%20hide%20cantaloupe/120491,Healthy Hide Cantaloupe,250 g,,2.49,,,dirk,Healthy Hide Cantaloupe,0.25,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/hollandse%20conference%20peren/4417,Hollandse Conference peren,1 kg (ca. 5 stuks),,1.89,,,dirk,Dutch Conference pears,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/hollandse%20doyenne%20du%20comice%20handperen/4514,Hollandse Doyenne du comice handperen,1 kg (ca. 7 stuks),,1.89,,,dirk,Dutch Doyenne du comice hand pears,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/hollandse%20elstar/4422,Hollandse Elstar,1 kg (ca. 5 stuks),,1.79,,,dirk,Dutch Elstar,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/hollandse%20goudreinet/4518,Hollandse Goudreinet,1 kg (ca. 4 stuks),,1.65,,,dirk,Dutch Goudreinet,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/hollandse%20jonagold/4423,Hollandse Jonagold,1 kg (ca. 6 stuks),,1.79,,,dirk,Dutch Jonagold,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/hollandse%20kanzi/31869,Hollandse Kanzi,1 kg (ca. 6 stuks),,2.99,,,dirk,Dutch Kanzi,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/jazz%20verpakt/13073,Jazz verpakt,4 stuks,,2.49,,,dirk,Jazz packed,4.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/jonagold%20verpakt/58179,Jonagold verpakt,"Per 1,5 kilo",,2.45,,,dirk,Jonagold packed,1.5,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/kakifruit/57950,Kakifruit,1 kg,2.49,1.99,2025-11-04,2025-11-10,dirk,Khaki fruit,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/kakifruit/6662,Kakifruit,1 kg,,3.38,,,dirk,Khaki fruit,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/kanzi%20appelen/6091,Kanzi Appelen,1.5 kg,,3.69,,,dirk,Kanzi Apples,1.5,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/kinderappeltjes%20biologisch/114646,Kinderappeltjes biologisch,1 kg,,2.49,2025-11-04,2025-11-11,dirk,Organic children's apples,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/kiwi%20green%20verpakt/66394,Kiwi green verpakt,1 kg,,3.99,,,dirk,Kiwi green packaged,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/kokosnoot/11169,Kokosnoot,Per stuk,,1.49,,,dirk,Coconut,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/pink%20lady/116317,Pink lady,6 Stuks,,2.99,,,dirk,Pink lady,6.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/pomelo/55220,Pomelo,Per stuk,,2.19,,,dirk,Pomelo,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/pruimen%20los/19672,Pruimen los,1 kg,3.78,1.98,2025-11-04,2025-11-10,dirk,Plums loose,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/rode%20bessen/62321,Rode bessen,300 g,,3.99,,,dirk,Red berries,0.3,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/royal%20gala/4608,Royal gala,1 kg,,1.89,,,dirk,Royal gala,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/stoofperen%20gieser%20wildeman/4538,Stoofperen Gieser Wildeman,1 kg (ca. 8 stuks),1.89,1.69,2025-11-04,2025-11-10,dirk,Stewed pears Gieser Wildeman,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/watermeloen/13057,Watermeloen,Per stuk,,2.99,,,dirk,Watermelon,1.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/zespri%20kiwi%20green%20los%20griekenland/104153,Zespri kiwi green los griekenland,1 kg,,5.98,,,dirk,Zespri kiwi green los greece,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruit/zespri%20kiwi%20sungold%20nieuw-zeeland/99427,Zespri kiwi sungold Nieuw-Zeeland,1 kg,,5.98,,,dirk,Zespri kiwi sungold New Zealand,1.0,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/1%20de%20beste%20appelcompote%20extra%20kwaliteit/49491,1 de Beste Appelcompote extra kwaliteit,350 g,,0.6,,,dirk,1st Best Apple Compote extra quality,0.35,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/1%20de%20beste%20appelmoes%200%25%20suikers/52745,1 de Beste Appelmoes 0% suikers,4 stuks,,1.15,,,dirk,1st Best Applesauce 0% sugars,4.0,piece,stuk
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/1%20de%20beste%20appelmoes%200%25%20toegevoegde%20suikers/49488,1 de Beste Appelmoes 0% toegevoegde suikers,360 g,,0.96,,,dirk,1st Best Applesauce 0% added sugars,0.36,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/1%20de%20beste%20appelmoes%200%25%20toegevoegde%20suikers/59275,1 de Beste Appelmoes 0% toegevoegde suikers,710 g,,1.65,,,dirk,1st Best Applesauce 0% added sugars,0.71,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/1%20de%20beste%20appelmoes%20extra%20kwaliteit/49273,1 de Beste Appelmoes extra kwaliteit,360 g,,0.55,,,dirk,1st Best Applesauce extra quality,0.36,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/1%20de%20beste%20appelmoes%20zonder%20suiker/82137,1 de Beste Appelmoes zonder suiker,"1,2 kg",,2.45,,,dirk,1st Best Applesauce without sugar,1.2,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/1%20de%20beste%20halve%20abrikozen%20op%20siroop/111519,1 de Beste Halve abrikozen op siroop,410 g,,1.24,,,dirk,1st Best Apricot halves in syrup,0.41,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/1%20de%20beste%20kersen%20zonder%20pit/118822,1 de Beste Kersen zonder pit,700 g,,1.64,,,dirk,1st Best Cherries without pits,0.7,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/1%20de%20beste%20knijpfruit%20appel%2faardbei/64005,1 de Beste Knijpfruit appel/aardbei,360 g,,1.85,,,dirk,1st Best Squeeze fruit apple/strawberry,0.36,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/1%20de%20beste%20knijpfruit%20appel-banaan/63096,1 de Beste Knijpfruit appel-banaan,360 g,,1.81,,,dirk,1st Best Squeeze Fruit apple-banana,0.36,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/1%20de%20beste%20mandarijnen%20op%20siroop/79534,1 de Beste Mandarijnen op siroop,310 g,,1.27,,,dirk,1st Best Mandarins in syrup,0.31,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/aarts%20stoofperen/3290,Aarts Stoofperen,560 g,,3.05,,,dirk,Arch Stew Pears,0.56,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/del%20monte%20ananasblokjes%20op%20sap/9559,Del Monte Ananasblokjes op sap,230 g,,1.45,,,dirk,Del Monte Pineapple cubes in juice,0.23,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/del%20monte%20ananasschijven%20op%20sap/9109,Del Monte Ananasschijven op sap,220 g,,1.54,,,dirk,Del Monte Pineapple slices in juice,0.22,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/del%20monte%20ananasschijven%20op%20siroop/115414,Del Monte Ananasschijven op siroop,235 g,,1.54,,,dirk,Del Monte Pineapple slices in syrup,0.235,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/del%20monte%20fruitcocktail%20op%20lichte%20siroop/9536,Del Monte Fruitcocktail op lichte siroop,825 g,,3.15,,,dirk,Del Monte Fruit cocktail in light syrup,0.825,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/del%20monte%20halve%20perziken%20op%20sap/113579,Del Monte Halve perziken op sap,415 g,,2.19,,,dirk,Del Monte Peaches in juice,0.415,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/del%20monte%20mango%20schijven%20op%20lichte%20siroop/102939,Del Monte Mango schijven op lichte siroop,425 g,,2.55,,,dirk,Del Monte Mango slices in light syrup,0.425,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/five%20elephants%20lychees%20op%20lichte%20siroop/63758,Five Elephants Lychees op lichte siroop,567 g,,1.99,,,dirk,Five Elephants Lychees in light syrup,0.567,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/hak%20appelmoes%200%25%20suiker/27099,Hak Appelmoes 0% suiker,350 g,2.35,0.89,2025-11-04,2025-11-10,dirk,Hak Applesauce 0% sugar,0.35,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/hak%20appelmoes%20authentiek%20extra%20kwaliteit/77001,Hak Appelmoes authentiek extra kwaliteit,710 g,,2.69,,,dirk,Hak Applesauce authentic extra quality,0.71,kg,kg
https://www.dirk.nl/boodschappen/aardappelen-groente-fruit/fruitconserven/hak%20appelmoes%20extra%20kwaliteit/3111,Hak Appelmoes extra kwaliteit,355 g,1.99,0.89,2025-11-04,2025-11-10,dirk,Hak Applesauce extra quality,0.355,kg,kg
